,id,installed,latitude,locked,longitude,name,bikes_count,docks_count,nbEmptyDocks,temporary,terminal_name,install_date,removal_date
768,42,True,51.53099181,false,-0.093903825,"Wenlock Road , Hoxton",22,28,5,False,979,2010-07-08,
769,142,True,51.49372451,false,-0.198286569,"West Cromwell Road, Earl's Court",17,24,7,False,1001,2010-07-15,
770,660,True,51.49087074,false,-0.206029743,"West Kensington Station, West Kensington",10,22,12,False,300020,2013-10-25,
771,203,True,51.51821864,false,-0.100791005,"West Smithfield Rotunda, Farringdon",3,15,12,False,1040,2010-07-18,
772,105,True,51.51552971,false,-0.190240716,"Westbourne Grove, Bayswater",12,26,14,False,1041,2010-07-14,
773,758,True,51.51787005,false,-0.201005397,"Westbourne Park Road, Portobello",4,23,19,False,300057,2014-01-08,
774,680,True,51.47768469,false,-0.170329317,"Westbridge Road, Battersea",18,28,10,False,200210,2013-11-05,
775,811,True,51.5057030357,false,-0.0277727426235,"Westferry Circus, Canary Wharf",0,36,36,False,300228,2016-07-26,
776,510,True,51.509303,false,-0.025996,"Westferry DLR, Limehouse",17,41,16,False,200238,,
777,566,True,51.509158,false,-0.224103,"Westfield Ariel Way, White City",26,42,16,False,200141,2012-03-05,
778,591,True,51.506093,false,-0.2242237,"Westfield Library Corner, Shepherd's Bush",25,27,2,False,200227,2012-03-03,
779,571,True,51.506256,false,-0.218337,"Westfield Southern Terrace ,Shepherd's Bush",25,29,4,False,200061,2012-03-01,
780,548,True,51.498386,false,-0.107913,"Westminster Bridge Road, Elephant & Castle",4,26,22,False,200076,,
781,818,True,51.501513,false,-0.12382322,"Westminster Pier, Westminster",7,27,20,False,300249,2019-07-24,
782,257,True,51.52248185,false,-0.154907218,"Westminster University, Marylebone",14,16,2,False,1194,2010-07-21,
783,466,True,51.534464,false,-0.076341,"Whiston Road, Haggerston",15,21,6,False,200158,2012-01-12,
784,229,True,51.50654321,false,-0.123179697,"Whitehall Place, Strand",14,46,30,False,1151,2010-07-20,
785,64,True,51.50946212,false,-0.124749274,"William IV Street, Strand",9,26,16,False,1028,2010-07-10,
786,628,True,51.46881971,false,-0.184318843,"William Morris Way, Sands End",21,26,4,False,200062,2013-10-10,
787,30,True,51.52915444,false,-0.093421615,"Windsor Terrace, Hoxton",16,24,8,False,1029,2010-07-07,
788,127,True,51.51700801,false,-0.09388536,"Wood Street, Guildhall",2,17,15,False,1063,2010-07-15,
789,613,True,51.50403821,false,-0.217400093,"Woodstock Grove, Shepherd's Bush",20,24,2,False,200214,2013-09-26,
790,106,True,51.51410514,false,-0.147301667,"Woodstock Street, Mayfair",6,21,15,False,1042,2010-07-14,
791,649,True,51.48180515,false,-0.18027465,"World's End Place, West Chelsea",19,22,3,False,300009,2013-10-21,
792,217,True,51.51615461,false,-0.082422399,"Wormwood Street, Liverpool Street",0,16,14,False,2587,2010-07-19,
793,175,True,51.521668,false,-0.079608554,"Worship Street, Shoreditch",0,51,51,False,997,2018-06-22,
794,433,True,51.524564,false,-0.116279,"Wren Street, Holborn",5,33,28,False,22169,2011-12-08,
795,157,True,51.50039792,false,-0.193068385,"Wright's Lane, Kensington",2,37,33,False,1094,2010-07-16,
796,829,True,51.469217,false,-0.11268674,"Wynne Road, Stockwell",10,25,15,False,300230,2018-02-01,
797,446,True,51.528936,false,-0.055894,"York Hall, Bethnal Green",23,27,4,False,200042,2012-01-07,
798,836,True,51.541596,false,-0.12544145,"York Way, Kings Cross",13,24,10,False,300235,,
